project_id	experiment_id	omics_id	annotation_class	celltype	logfoldchange	names	method	pval	pvals_adj	scores	layer	father_uplayer	mark	annotation_id	logfoldchange_rank	pval_rank	gene_id	ontology
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatic_Stellate_Cell	1.5	Gene:hsa:71	t-test	9.64e-12	5.41e-11	9.71	1	root	SCT000000266|t-test|Hepatic_Stellate_Cells	ANO000000170	27.0	27.0	71	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatic_Stellate_Cell	0.481	Gene:hsa:6134	t-test	5.73e-12	3.24e-11	9.71	1	root	SCT000000266|t-test|Hepatic_Stellate_Cells	ANO000000170	30.0	25.0	6134	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatic_Stellate_Cell	8.21	Gene:hsa:7169	t-test	3.44e-11	1.89e-10	9.37	1	root	SCT000000266|t-test|Hepatic_Stellate_Cells	ANO000000170	8.0	29.0	7169	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatic_Stellate_Cell	5.07	Gene:hsa:11167	t-test	5.3e-11	2.87e-10	9.21	1	root	SCT000000266|t-test|Hepatic_Stellate_Cells	ANO000000170	18.0	30.0	11167	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	3.37	Gene:hsa:283	t-test	0.0	0.0	123.0	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	3.0	1.0	283	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	3.08	Gene:hsa:325	t-test	0.0	0.0	110.0	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	7.0	2.0	325	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.91	Gene:hsa:7276	t-test	0.0	0.0	106.0	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	10.0	3.0	7276	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.84	Gene:hsa:4257	t-test	0.0	0.0	102.0	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	13.0	4.0	4257	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.82	Gene:hsa:350	t-test	0.0	0.0	101.0	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	15.0	5.0	350	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.76	Gene:hsa:5950	t-test	0.0	0.0	101.0	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	16.0	6.0	5950	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.85	Gene:hsa:125	t-test	0.0	0.0	99.1	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	12.0	7.0	125	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.7	Gene:hsa:5005	t-test	0.0	0.0	98.9	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	20.0	8.0	5005	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.87	Gene:hsa:563	t-test	0.0	0.0	98.3	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	11.0	9.0	563	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	3.04	Gene:hsa:462	t-test	0.0	0.0	98.2	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	8.0	10.0	462	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	3.33	Gene:hsa:6291	t-test	0.0	0.0	96.8	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	5.0	11.0	6291	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	3.27	Gene:hsa:1559	t-test	0.0	0.0	96.1	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	6.0	12.0	1559	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.95	Gene:hsa:5919	t-test	0.0	0.0	95.3	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	9.0	13.0	5919	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.4	Gene:hsa:1652	t-test	0.0	0.0	94.0	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	28.0	14.0	1652	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.7	Gene:hsa:4143	t-test	0.0	0.0	91.8	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	21.0	15.0	4143	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.57	Gene:hsa:1528	t-test	0.0	0.0	90.6	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	23.0	16.0	1528	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.46	Gene:hsa:51181	t-test	0.0	0.0	90.3	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	25.0	17.0	51181	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	3.5	Gene:hsa:100132529	t-test	0.0	0.0	90.3	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	1.0	18.0	100132529	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.63	Gene:hsa:4837	t-test	0.0	0.0	88.6	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	22.0	19.0	4837	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.72	Gene:hsa:7018	t-test	0.0	0.0	88.6	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	19.0	20.0	7018	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.42	Gene:hsa:259	t-test	0.0	0.0	88.1	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	27.0	21.0	259	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.84	Gene:hsa:1571	t-test	0.0	0.0	86.8	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	14.0	22.0	1571	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	3.41	Gene:hsa:116519	t-test	0.0	0.0	86.4	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	2.0	23.0	116519	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.46	Gene:hsa:3263	t-test	0.0	0.0	85.8	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	26.0	24.0	3263	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.52	Gene:hsa:2168	t-test	0.0	0.0	85.5	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	24.0	25.0	2168	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.75	Gene:hsa:6898	t-test	0.0	0.0	84.7	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	17.0	26.0	6898	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.74	Gene:hsa:189	t-test	0.0	0.0	84.1	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	18.0	27.0	189	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.2	Gene:hsa:348	t-test	0.0	0.0	83.4	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	30.0	28.0	348	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	3.37	Gene:hsa:116842	t-test	0.0	0.0	83.1	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	4.0	29.0	116842	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_1	2.34	Gene:hsa:1191	t-test	0.0	0.0	81.4	1	root	SCT000000266|t-test|Hepatocyte_1	ANO000000170	29.0	30.0	1191	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	3.04	Gene:hsa:6898	t-test	0.0	0.0	106.0	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	6.0	1.0	6898	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	3.69	Gene:hsa:100132529	t-test	0.0	0.0	102.0	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	1.0	2.0	100132529	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.92	Gene:hsa:4143	t-test	0.0	0.0	102.0	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	8.0	3.0	4143	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.92	Gene:hsa:125	t-test	0.0	0.0	98.8	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	9.0	4.0	125	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.7	Gene:hsa:7276	t-test	0.0	0.0	96.3	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	14.0	5.0	7276	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	3.18	Gene:hsa:1373	t-test	0.0	0.0	95.6	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	4.0	6.0	1373	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.66	Gene:hsa:7018	t-test	0.0	0.0	90.1	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	15.0	7.0	7018	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.8	Gene:hsa:716	t-test	0.0	0.0	89.0	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	12.0	8.0	716	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.48	Gene:hsa:5950	t-test	0.0	0.0	87.7	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	18.0	9.0	5950	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	3.09	Gene:hsa:2628	t-test	0.0	0.0	86.6	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	5.0	10.0	2628	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.31	Gene:hsa:1652	t-test	0.0	0.0	85.3	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	22.0	11.0	1652	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.26	Gene:hsa:4501	t-test	0.0	0.0	84.8	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	24.0	12.0	4501	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.77	Gene:hsa:1571	t-test	0.0	0.0	82.1	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	13.0	13.0	1571	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.24	Gene:hsa:2243	t-test	0.0	0.0	81.3	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	25.0	14.0	2243	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	3.02	Gene:hsa:1559	t-test	0.0	0.0	80.9	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	7.0	15.0	1559	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	1.9	Gene:hsa:341	t-test	0.0	0.0	79.5	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	28.0	16.0	341	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.6	Gene:hsa:338	t-test	0.0	0.0	79.2	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	17.0	17.0	338	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.45	Gene:hsa:4257	t-test	0.0	0.0	77.3	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	19.0	18.0	4257	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	3.31	Gene:hsa:116842	t-test	0.0	0.0	76.1	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	3.0	19.0	116842	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	1.98	Gene:hsa:336	t-test	0.0	0.0	76.0	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	27.0	20.0	336	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.36	Gene:hsa:1528	t-test	0.0	0.0	76.0	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	21.0	21.0	1528	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	1.8	Gene:hsa:27089	t-test	0.0	0.0	75.9	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	29.0	22.0	27089	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.89	Gene:hsa:1361	t-test	0.0	0.0	75.3	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	10.0	23.0	1361	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	1.67	Gene:hsa:345	t-test	0.0	0.0	75.1	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	30.0	24.0	345	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.28	Gene:hsa:350	t-test	0.0	0.0	75.1	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	23.0	25.0	350	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.82	Gene:hsa:283	t-test	0.0	0.0	75.1	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	11.0	26.0	283	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.08	Gene:hsa:4495	t-test	0.0	0.0	74.4	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	26.0	27.0	4495	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	3.61	Gene:hsa:100507008	t-test	0.0	0.0	74.3	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	2.0	28.0	100507008	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.39	Gene:hsa:563	t-test	0.0	0.0	71.6	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	20.0	29.0	563	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_2	2.62	Gene:hsa:229	t-test	0.0	0.0	71.5	1	root	SCT000000266|t-test|Hepatocyte_2	ANO000000170	16.0	30.0	229	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	3.89	Gene:hsa:1401	t-test	0.0	0.0	138.0	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	3.0	1.0	1401	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	4.52	Gene:hsa:6690	t-test	0.0	0.0	123.0	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	2.0	2.0	6690	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.73	Gene:hsa:2267	t-test	0.0	0.0	106.0	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	13.0	3.0	2267	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.65	Gene:hsa:2266	t-test	0.0	0.0	105.0	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	14.0	4.0	2266	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	4.88	Gene:hsa:6319	t-test	0.0	0.0	100.0	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	1.0	5.0	6319	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.59	Gene:hsa:2243	t-test	0.0	0.0	98.1	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	16.0	6.0	2243	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	3.06	Gene:hsa:2168	t-test	0.0	0.0	97.8	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	7.0	7.0	2168	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.78	Gene:hsa:718	t-test	0.0	0.0	94.4	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	11.0	8.0	718	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	3.21	Gene:hsa:2638	t-test	0.0	0.0	93.6	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	6.0	9.0	2638	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.28	Gene:hsa:2244	t-test	0.0	0.0	93.3	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	17.0	10.0	2244	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	1.69	Gene:hsa:6289	t-test	0.0	0.0	92.7	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	25.0	11.0	6289	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.75	Gene:hsa:3263	t-test	0.0	0.0	91.4	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	12.0	12.0	3263	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.23	Gene:hsa:336	t-test	0.0	0.0	88.6	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	22.0	13.0	336	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	1.39	Gene:hsa:5265	t-test	0.0	0.0	86.4	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	28.0	14.0	5265	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	3.68	Gene:hsa:1356	t-test	0.0	0.0	85.5	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	4.0	15.0	1356	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.9	Gene:hsa:7018	t-test	0.0	0.0	85.3	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	10.0	16.0	7018	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.65	Gene:hsa:7448	t-test	0.0	0.0	84.2	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	15.0	17.0	7448	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	1.18	Gene:hsa:6288	t-test	0.0	0.0	83.9	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	30.0	18.0	6288	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	1.92	Gene:hsa:341	t-test	0.0	0.0	80.2	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	23.0	19.0	341	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	1.6	Gene:hsa:4502	t-test	0.0	0.0	77.9	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	26.0	20.0	4502	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	1.73	Gene:hsa:345	t-test	0.0	0.0	77.6	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	24.0	21.0	345	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.28	Gene:hsa:259	t-test	0.0	0.0	76.7	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	18.0	22.0	259	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.97	Gene:hsa:338	t-test	0.0	0.0	74.4	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	9.0	23.0	338	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.27	Gene:hsa:4495	t-test	0.0	0.0	73.7	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	20.0	24.0	4495	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.28	Gene:hsa:348	t-test	0.0	0.0	72.9	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	19.0	25.0	348	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	3.22	Gene:hsa:3699	t-test	0.0	0.0	72.3	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	5.0	26.0	3699	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.98	Gene:hsa:1571	t-test	0.0	0.0	71.9	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	8.0	27.0	1571	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	1.33	Gene:hsa:3240	t-test	0.0	0.0	70.7	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	29.0	28.0	3240	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	2.25	Gene:hsa:4501	t-test	0.0	0.0	70.3	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	21.0	29.0	4501	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_3	1.56	Gene:hsa:5004	t-test	0.0	0.0	66.1	1	root	SCT000000266|t-test|Hepatocyte_3	ANO000000170	27.0	30.0	5004	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	3.07	Gene:hsa:7018	t-test	0.0	0.0	105.0	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	3.0	1.0	7018	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.47	Gene:hsa:2243	t-test	0.0	0.0	90.3	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	18.0	2.0	2243	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.59	Gene:hsa:259	t-test	0.0	0.0	89.4	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	13.0	3.0	259	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.71	Gene:hsa:3263	t-test	0.0	0.0	88.0	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	11.0	4.0	3263	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	3.12	Gene:hsa:1066	t-test	0.0	0.0	87.7	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	1.0	5.0	1066	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.86	Gene:hsa:4143	t-test	0.0	0.0	86.6	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	8.0	6.0	4143	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.72	Gene:hsa:718	t-test	0.0	0.0	83.7	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	10.0	7.0	718	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.6	Gene:hsa:7276	t-test	0.0	0.0	82.8	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	12.0	8.0	7276	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.56	Gene:hsa:7448	t-test	0.0	0.0	80.6	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	16.0	9.0	7448	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	1.92	Gene:hsa:335	t-test	0.0	0.0	80.0	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	24.0	10.0	335	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.96	Gene:hsa:6898	t-test	0.0	0.0	79.5	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	5.0	11.0	6898	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.56	Gene:hsa:5950	t-test	0.0	0.0	78.0	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	17.0	12.0	5950	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.09	Gene:hsa:2244	t-test	0.0	0.0	77.5	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	22.0	13.0	2244	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.84	Gene:hsa:563	t-test	0.0	0.0	77.4	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	9.0	14.0	563	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.58	Gene:hsa:5005	t-test	0.0	0.0	76.9	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	14.0	15.0	5005	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	1.71	Gene:hsa:345	t-test	0.0	0.0	76.8	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	26.0	16.0	345	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	3.06	Gene:hsa:716	t-test	0.0	0.0	75.9	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	4.0	17.0	716	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.21	Gene:hsa:348	t-test	0.0	0.0	73.5	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	21.0	18.0	348	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	1.99	Gene:hsa:336	t-test	0.0	0.0	71.8	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	23.0	19.0	336	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.88	Gene:hsa:125	t-test	0.0	0.0	71.5	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	7.0	20.0	125	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	1.26	Gene:hsa:213	t-test	0.0	0.0	71.0	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	29.0	21.0	213	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.58	Gene:hsa:350	t-test	0.0	0.0	70.8	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	15.0	22.0	350	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	1.54	Gene:hsa:5004	t-test	0.0	0.0	68.5	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	27.0	23.0	5004	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	1.29	Gene:hsa:3240	t-test	0.0	0.0	68.3	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	28.0	24.0	3240	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	1.76	Gene:hsa:341	t-test	0.0	0.0	68.1	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	25.0	25.0	341	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.33	Gene:hsa:2267	t-test	0.0	0.0	64.2	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	20.0	26.0	2267	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.39	Gene:hsa:1191	t-test	0.0	0.0	64.1	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	19.0	27.0	1191	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	3.11	Gene:hsa:5340	t-test	0.0	0.0	63.9	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	2.0	28.0	5340	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	1.09	Gene:hsa:5265	t-test	0.0	0.0	63.7	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	30.0	29.0	5265	
PRO000000289	EPT000000294	SCT000000266	annotation_au	Hepatocyte_4	2.92	Gene:hsa:338	t-test	0.0	0.0	63.0	1	root	SCT000000266|t-test|Hepatocyte_4	ANO000000170	6.0	30.0	338	
